para_id,source_doc_id,para_index,source_title,human_paragraph,ai_paragraph,generation_success
894864,71168,4,그랜드 인터컨티넨탈 서울,"2021년 기준, 그랜드 인터컨티넨탈 서울 파르나스의 총 객실수는 550개다. 객실은 크게 여유로운 사이즈의 딜럭스와 다양한 활용이 가능한 주니어 스위트, 프라이빗한 톱 스위트로 구성했다. 특히 60m2(18평 이상)의 여유로운 스위트 객실을 226개나 확보해, 여유로운 호캉스를 누리고 싶은 고객에게도, 비즈니스 목적의 장기 투숙 고객 등에게도 모두 만족스러운 투숙 환경을 제공할 수 있다. 2021년 기준, 체크아웃 시각은 오전 11시, 체크인 시각은 오후 3시다.","2021년 기준, 그랜드 인터컨티넨탈 서울 파르나스는 총 550개의 객실을 보유하고 있다.  
객실 구성은 여유로운 딜럭스부터 활용도가 높은 주니어 스위트, 프라이버시를 극대화한 톱 스위트까지 다양하다.  
특히 60m²(18평 이상)의 스위트 객실을 226개 확보해 여유로운 호캉스를 즐기고자 하는 고객과 비즈니스 목적의 장기 투숙 고객 모두에게 만족스러운 숙박 환경을 제공한다.  
체크아웃은 오전 11시, 체크인은 오후 3시로 정해져 있다.",True
908912,72285,0,달러,"달러는 많은 나라에서 쓰이는 통화의 이름이다. 달러란 이름의 어원은 보헤미아 지방의 야히모프 은광의 독일식 이름인 요아힘스탈(Joachimsthal)에서 나온 은화인 탈러(thaler)에서 나왔다. 캐나다·홍콩·싱가포르·라이베리아 등 여러 나라에서 달러라는 이름의 화폐를 쓰나, 흔히 달러를 주 통화로 사용하지 않는 곳에서 달러라고 하면 미국 달러를 말한다. 과거 한자 문화권에서는 달러 표시와 비슷한 한자 '弗'을 대용하는 관습이 있어서, 달러를 '불'이라고 읽는 관용도 남아 있다.","달러는 세계 각국에서 쓰이는 통화명이다.  
달러란 이름의 어원은 보헤미아 지방의 야히모프 은광에 사용된 독일식 명칭인 요아힘스탈(Joachimsthal)에서 유래한 은화인 탈러(thaler)에서 나왔다.  
캐나다·홍콩·싱가포르·라이베리아 등 여러 나라가 달러라는 화폐를 쓰지만, 대부분의 지리적·문화적 맥락에서 달러라고 하면 미국 달러를 말한다.  
과거 한자 문화권에서는 달러 표시와 비슷한 한자 '弗'을 대신 쓰는 관습이 있었고, 그 결과 달러를 '불'이라고 읽는 관용도 남아 있다.",True
908913,72285,1,달러,"1518년 보헤미아의 요아힘스탈이라는 고장에서 히에로니무스 슐리크 백작의 지시로 은화가 만들어졌는데, 그 은화의 이름이 요아힘스탈러(Joachimsthaler)였고 이를 줄여서 '탈러(thaler)'로 부르기 시작했다. 이 은화는 크기와 품위가 좋아 널리 쓰였고, 높은 품질로 알려진 은화를 가리키는 말로 '탈러'가 쓰이기 시작해 널리 퍼지게 됐다.","1518년 보헤미아의 요아힘스탈이라 불리는 고장에서, 히에로니무스 슈리크 백작의 지시에 따라 은화가 제작되었는데, 그 은화는 요아힘스탈러(Joachimsthaler)라는 이름을 갖게 되었고, 이를 줄여서 '탈러(thaler)'라고 부르기 시작했다. 이 은화는 크기와 품위가 탁월해 널리 사용되었고, 뛰어난 품질을 자랑하는 은화를 지칭하는 말로 '탈러'가 쓰이기 시작하며 전 세계적으로 퍼지게 됐다.",True
908914,72285,2,달러,"국가의 지정이 없는 경우는 미국 달러(US 달러)를 가리키는 경우가 많다. 다른 나라의 달러임을 명확하게 표시하려면 오스트레일리아 달러, 홍콩 달러처럼 국가나 지명을 낸다.","상황에 따라 국가 명시가 없을 경우는 주로 미국 달러(US 달러)를 의미한다.  
다른 국가의 달러임을 명확히 전달하려면, 오스트레일리아 달러, 홍콩 달러와 같이 국가명이나 지명을 명시한다.",True
908915,72285,3,달러,"일본에서는 에도 시대 말기에 네덜란드에서 '달러'(Dollar)라는 표현이 전해져, 네덜란드어 발음을 일본어식으로 '도루라루'라고 읽고 있었다. 이 도루라루가 메이지 시대에 들어서면서 '도루(ドル)'로 생략된 것이 현재의 용어이다.","일본에서는 에도 시대 말기에 네덜란드에서 '달러(Dollar)'라는 표현이 전해졌고, 일본어식으로는 '도루라루'라고 읽었었다. 메이지 시대로 넘어가면서 이 표현은 단순히 '도루(ドル)'로 축약되었고, 현재의 용어는 그 결과물이다.",True
933708,74267,0,이온화 경향,"이온화 경향(-化傾向, )이란, 용액속(주로수용액속)에서원소(주로금속)의이온이 되기 쉬움을 나타낸다. 전기화학열(電氣化學列)이라고도 불린다.","이온화 경향(-化傾向, )은 용액, 특히 수용액 내에서 원소, 대부분 금속이 이온화되기 쉽다는 특성을 나타낸다. 동일하게 전기화학열(電氣化學列)이라고도 불린다.",True
933709,74267,1,이온화 경향,"용액 속에 있는홑원소 물질과 다른 원소의 이온이 존재할 때, 양쪽 사이에서산화환원반응이 일면서, 홑원소 물질은 산화되어서이온화되는 데 비해, 다른 한 쪽은 환원되어서 홑원소로석출된다. 이 때, 환원된 원소보다 산화된 원소 쪽이 이온화 경향이 커진다. 어느쪽이 산화되고 어느쪽이 환원되는지는 산화환원전위의 대소에 의존하기 때문에, 이전위순으로 원소를 늘어놓은 것이 이온화 경향의 순서가 된다.","용액에 거주하는 홑원소 물질과 다른 원소의 이온이 함께 존재하면, 양쪽 사이에서 산화환원반응이 발생하며, 홑원소 물질은 산화되어 이온화되고, 반대로 다른 쪽은 환원되어 홑원소로 석출된다. 이때, 산화된 원소가 환원된 원소보다 이온화 경향이 상승한다. 어느 원소가 산화되고 어느 원소가 환원되는지는 산화환원전위의 크기에 달려 있으므로, 전위가 높은 순서대로 원소를 배열하는 것이 이온화 경향 순서를 결정한다.",True
933710,74267,2,이온화 경향,"이온화 경향이 작을수록 이온은 환원되어 금속으로 석출되기 쉬워진다. 또한, 이온화 경향이 큰 금속 홑원소 물질이라도 용융염 전해 등으로 얻을 수 있다.","이온화 경향이 낮을수록 이온은 환원되어 금속으로 석출되기 쉬워진다. 또한, 이온화 경향이 높은 금속 홑원소 물질이라도 용융염 전해 등으로 얻을 수 있다.",True
933711,74267,3,이온화 경향,"거기에, 이온화 경향과는 다른 지표에는이온화 에너지라는 것이 있다. 이것은원자핵에 속박되어 있는전자가전리되는 데에 필요한 에너지값이자, 문자대로원자의 이온화가 되기 쉬움을 나타내는 지표이다. 그러나, 산화환원반응이 진행되는 방향은 단순히 이온화 에너지의 대소만으로 이루어지지 않으며, 이온 용액 속에서의 안정성이나 전기화학 활량 등화학평형으로서 반응이 진행되는 방향을 결정짓는 다른 인자에 크게 영향을 받는다.","이온화 경향과는 별도로, 이온화 에너지라는 지표가 존재한다.  
이 에너지 값은 전자가 원자핵에 묶여 있을 때 전리를 위해 필요한 최소량이며, 원자가 이온화되기 쉬움을 반영하는 지표다.  
그렇지만 산화-환원 반응의 진행 방향은 이온화 에너지의 대소만으로 정해지지 않으며, 이온 용액에서의 안정성, 전기화학적 활량, 그리고 화학 평형 같은 다른 요인들에 크게 좌우된다.",True
933712,74267,4,이온화 경향,"중고등 수준의이과·화학에서는 산화환원반응이나화학평형을 자세히 다루지 않기 때문에, 설명을 단순화해서 「이온화 경향은, 원소가 이온화되기 용이함의 서열이다」라고 정의하고 있는 경우가 많다. 하지만 정확히는, 두 개의 원소 중 어느쪽이 산화되기 쉬운(혹은 환원되기 쉬운)가, 즉 산화환원반응에서의 화학평형이 어느쪽에 치우쳐 있는가에 대한 서열이다.","중고등 수준의 이과·화학에서는 산화환원반응이나 화학 평형을 심도 있게 다루지 않기 때문에, ‘이온화 경향은 원소가 이온화되기 용이함의 서열이다’라는 정의를 흔히 옮긴다. 하지만 실제 의미는 두 개의 원소 중 어느 쪽이 산화되기 쉽거나 환원되기 쉬운지를 판단하는 것, 즉 산화환원반응에서 화학 평형이 어느 쪽에 치우쳐 있는지를 나타내는 서열이다.",True
933713,74267,5,이온화 경향,"이온화 경향은 수용액 속에서 수화이온과 홑원소 금속 사이의 표준 산화환원전위 순서로 나타난다. 이 때, 수화금속이온은 무한희석상태인 가상적인1 mol/kg의 이상용액상태를 기준으로 두고, 그 표준 산화환원전위와 수화금속이온의 표준생성기브스자유에너지 변화와는 다음의 관계가 있다.","이온화 경향은 수용액 속에서 수화 이온과 홑원소 금속 사이의 표준 산화환원 전위 순서에 따라 나타난다. 이때, 수화 금속 이온은 무한 희석 상태를 가정한 가상적인 1 mol kg⁻¹의 이상 용액 상태를 기준으로 두고, 그 표준 산화환원 전위와 수화 금속 이온의 표준 생성 기브스 자유 에너지 변화는 다음의 관계가 있다.",True
933714,74267,6,이온화 경향,"여기서F는패러데이 상수,z는 이온의 전하이다.","여기에서 F는 패러데이 상수이며, z는 이온의 전하이다.",True
933715,74267,7,이온화 경향,"금속의 이온화 경향을 큰 것부터 배열하면 다음과 같이 된다. (개별로 각주가 붙지 않은 금속의 전위는 『화학편람 기초편 개정4판』(化学便覧 基礎編 改訂4版)를 따른다) 단, 괄호 속의 문자는 기브스자유에너지 변화의 계산값(을 따르는 수치).","금속 이온화 경향을 크기순으로 정렬하면 다음과 같이 나열된다. 개별 금속의 전위는 『화학편람 기초편 개정4판』(化学便覧 基礎編 改訂4版)를 따르는 것이며, 괄호 안의 문자는 기브스 자유에너지 변화를 계산한 수치이며 (을 따르는 수치).",True
933716,74267,8,이온화 경향,"탄탈럼및안티모니등은 이온반지름이 작아서 전하가 크기 때문에, 수화이온은 매우가수분해되기 쉽고, 강산성에서도 안정하게 존재할 수 없기 때문에산화물과의 전위에서 대용되고 있다. 백금및금같은 수화이온도 매우 가수분해되기 쉽고, 특히 금에 대해서는 순수한 수화이온은 존재하지 않기 때문에,정확한 값이라고는 할 수 없다.","탄탈럼과 안티모니 같은 전이 금속은 이온 반지름이 작고 전하가 크기 때문에 전하 전이에서 수화이온이 매우 가수분해되기 쉽다. 그 결과 자연 상태에서는 강산성에서도 안정적으로 존재하기 어렵고, 산화물과의 전위에서 그 역할을 대신하게 된다. 백금과 금에서도 수화이온은 가수분해에 취약하며, 특히 금에 대해서는 순수한 수화이온이 거의 없기 때문에 그 정확한 값을 제시하기는 어렵다.",True
933717,74267,9,이온화 경향,"표준 산화환원전위, 깁스 자유 에너지를 바탕으로 두는 이온화 경향은, 이온의 상태를 이온 사이의 상호작용이 일어나지 않는 무한희석을 기준으로 하고 있기 때문에, 통상의 실험적 농도에서 반드시 이 순서가 유지된다고 한할 수 없고, 특히 전위에 접근해 있는주석과 납따위의 순서는 그다지 의미가 없다는 의견도 있다.","표준 산화환원전위와 깁스 자유에너지를 기반으로 설정된 이온화 경향은 무한희석 상태에서 이온 간 상호작용이 존재하지 않는다는 가정 하에 정의되므로, 실제 실험 농도에서는 그 순서가 반드시 유지된다고 단정할 수 없으며, 특히 전위가 높은 주석과 납의 경우 그 순서는 큰 의미를 갖지 않는다는 견해도 있다.",True
933718,74267,10,이온화 경향,"수용액 속에서 산(酸)과의 반응성의 관점에서는이리듐(Ir) 및탄탈럼(Ta)이 최소로 되지만, 산화환원전위에서는 반드시 그렇지만은 않다. 이것은 표면에 치밀한 산화피막을 생성한다는 부동태형성되었거나, 속도론적인 관여가 무시되었기 때문이다.","수용액 내에서 산(酸)과의 반응성 측면에서는 이리듐(Ir)과 탄탈럼(Ta)의 반응이 가장 최소화되지만, 산화-환원 전위 측면에서는 반드시 같은 경향을 보이지는 않는다. 이는 표면에 치밀한 산화피막이 형성되거나, 부동태 형성 과정을 통해 촉매 효과가 무시되었기 때문이다.",True
933719,74267,11,이온화 경향,"더불어, 오래 전부터 문제시되었던칼슘과나트륨이 있는데, 논란이 된 것은 나트륨이 물과 보다 격하게 반응하는데도 불구하고 이온화 경향은 Ca > Na이라는 점이다. 금속에서 수용액 속의 수화이온으로의 변화를 고찰하려면,원자화→이온화→이온의 수화라는 과정을 고려하지 않으면 안된다. 칼슘 및 나트륨에서는 다음과 같이 된다.","더불어 오래 전부터 문제시되었던 칼슘과 나트륨이 있는데, 논란이 된 점은 나트륨이 물과 보다 격하게 반응하지만 이온화 경향이 Ca > Na이라는 사실이다. 금속이 수용액에서 수화 이온으로 변하는 과정을 고찰하려면, 원자화 → 이온화 → 이온 수화라는 세 단계를 고려하지 않으면 안된다. 칼슘과 나트륨의 경우, 다음과 같이 된다.",True
933720,74267,12,이온화 경향,"위는엔탈피변화이며, 또한 수화열의 실측치는 양이온과 음이온과의 합계이며, 이들의 분할은 수화열이""z""2/""r ""(전하의 2승 / 이온반지름)에 비례한다는 가정을 바탕으로 한 것이기 때문에, 정밀성에 모자란 부분이 있으며, 수치 전체가 정확한 것이라고는 할 수 없으나, 정성(定性)적으로는 다음과 같이 말할 수 있다. 나트륨이 칼슘보다도 유리상태의 이온을 생성하기 쉽지만, 전하가 큰 칼륨이온은 수화열의 절대치(엔탈피 변화가 음에서 클수록 강하게 수화)가 크게 이온화 에너지를 지워없애고, 결과적으로 수화이온의 생성기브스자유에너지를 가라앉히고, 나트륨과 역전된다.","위는 엔탈피 변화이며, 또한 수화열의 실측치는 양이온과 음이온의 합계이며, 이들 분할은 수화열이 'z'^2/'r'(전하의 제곱 ÷ 이온 반지름)에 비례한다는 가정에 근거하고 있기 때문에 정밀성에 다소 미흡할 수 있으며, 전체 수치가 완전히 정확하다고 할 수는 없으나 정성적으로는 다음과 같이 말할 수 있다. 나트륨은 칼슘보다 유리상태에서 이온을 생성하기 쉽지만, 전하가 큰 칼륨이온은 수화열의 절대값(엔탈피 변화를 음에서 클수록 강한 수화)가 이온화 에너지를 거의 소멸시키고, 결국 수화이온 생성의 기브스 자유에너지를 낮추어 나트륨과 역전된다.",True
933721,74267,13,이온화 경향,"마찬가지로,알칼리 금속간의 비교에서는세슘(Cs)이 반응성 상에서는 최대이지만, 이온반지름은 Cs+ > Rb+ > K+ > Na+ > Li+이며, 그러므로리튬은 반응성이 최소임에도 불구하고, 이온반지름이 가장 작기 때문에 수화열의 절대치가 크기에, 결과적으로 전위가 가장 낮아진다. 위와 같이 이온화 경향은 반드시반응성의 순서를 반영하고 있다고는 할 수 없는 부분이 있으며, 정성(定性)적인 논의에 쓰이는 것에 그치는 것이 바람직하다.","마찬가지로 알칼리 금속간의 비교에서는 세슘(Cs)이 최대 반응성을 보이지만, 이온 반지름은 Cs⁺ > Rb⁺ > K⁺ > Na⁺ > Li⁺ 순이다. 따라서 리튬은 가장 낮은 반응성을 가졌음에도 불구하고, 이온 반지름이 가장 작아 수화열(絶熱)의 절대치를 크게 만들어 결국 전위가 가장 낮아진다. 이처럼 이온화 경향은 반드시 반응성의 순서를 반영한다고 말하기는 어려우며, 정성적 논의에 사용되는 것이 바람직하다.",True
933722,74267,14,이온화 경향,"서로 다른 2종류의 금속과 전해액을 조합하면전지가 만들어진다. 이 때, 이온화 경향이 큰 쪽 즉 산화환원전위가 보다 낮은 쪽의 그금속이 음극이 되고, 작은 쪽 즉 전위가 높은 쪽이양극이 된다. 또한, 두 금속의 이온화 경향의 차가 클수록, 전지의 기전력(낼 수 있는전압)은 커진다.","서로 다른 두 종류의 금속과 전해액을 결합하면 전지가 만들어진다. 이 때, 이온화 경향이 큰 쪽, 즉 산화환원전위가 더 낮은 금속은 음극이 되고, 작은 쪽, 즉 전위가 높은 금속은 양극이 된다. 또한, 두 금속의 이온화 경향 차이가 클수록 전지의 기전력(낼 수 있는 전압)은 커진다.",True
933723,74267,15,이온화 경향,"이를테면, 동과아연을 쓰는 레몬 전지에서는, 아연이 음극이 되고, 동이 양극이 된다(전해액은레몬의 과즙이다.).","예를 들어, 동과 아연을 사용하는 레몬 전지에서는 아연이 음극이 되고 동이 양극이 된다(전해액은 레몬의 과즙이다.)",True
934656,74341,1,맥아더 공로,"맥아더 공로는 1962년 5월에 정식으로 착공하였으며, 착공 당시 베이지2로라는 이름을 사용하다 이후 베이지 신로라는 이름으로 개명하였다. 이후 맥아더 공로라는 이름으로 개명하였는데, 제2차 세계대전의 명장 더글러스 맥아더의 이름에서 유래하였다. 1964년 4월에 타계한 더글러스 맥아더를 기리기 위해 도로명이 개명된 것이었다. 타이베이 시 난징둥루 베드민턴장(현 타이베이 체육관) 앞에서 시작하여 지룽 강에 있는 정치교(, 정기교)를 건넌 후 네이후(内湖), 우두(五堵), 류두(六堵), 치두(七堵), 바두(八堵)를 경유해 지룽시의 샤오(孝)2로, 중스루길목까지 이어졌으며 총연장은 23km였다.","맥아더 공로는 1962년 5월에 정식 착공되었으며, 착공 당시에는 베이지2로라는 명칭으로 시작하였다. 그 이후 베이지 신로로 개명되었고, 곧이어 맥아더 공로라는 새 이름을 얻게 되었다. 이 명칭은 제2차 세계대전의 명장 더글러스 맥아더에게서 유래되었으며, 1964년 4월에 사망한 그를 기리기 위해 도로명 개명이 이루어진 것이었다. 도로는 타이베이 시 난징둥루 베드민턴장(현 타이베이 체육관) 앞에서 시작해 지룽 강에 위치한 정기교를 지나 네이후(内湖), 우두(五堵), 류두(六堵), 치두(七堵), 바두(八堵)를 거쳐 지룽시의 샤오2로 및 중스루길목까지 이어지며, 총 연장은 23km였다.",True
934657,74341,2,맥아더 공로,"공사 당시 맥아더 공로의 목적은 타이베이와 지룽 간의 수송문제를 해결하기 위해 필요하다는 것에 의해 결정되었으며, 타이완 국외의 고속도로 형식을 참조하여, 폐쇄식의 자동차 전용도로로 설계하였다. 해당 도로는 미국의 원조하에 완성되었으며, 건설경비합계는 2억 6천여만 타이완 달러였다. 시공한지 2년만인 1964년 5월 2일에 완공되어 개통하였다. 타이완 성 주석 황제, 중화민국 교통부 부장 첸이, 중화민국 주재 미국 대사관 대표 高立夫가 공동주관으로 개통 테이프를 끊고 개통식을 가졌으며, 이와 함께 타이완 성 공로국의 진마호, 자동차 행렬이 있었다. 이는 타이완에서 고속도로를 통한 수송의 기원이 되었다. 맥아더 공로가 완공된 후, 맥아더 공로는 타이베이 시의 난징둥루처럼 타이완 성도 제5호선의 일부로 편입되었다.","공사 당시 맥아더 공로의 목적은 타이베이와 지룽 간의 수송문제를 해결하기 위해 필요하다는 것에 의해 결정되었으며, 타이완 국외의 고속도로 형식을 참조하여 폐쇄식의 자동차 전용도로로 설계하였다. 해당 도로는 미국의 원조하에 완성되었으며, 건설경비합계는 2억 6천여만 타이완 달러였다. 시공한지 2년만인 1964년 5월 2일에 완공되어 개통하였다. 타이완 성 주석 황제, 중화민국 교통부 부장 첸이, 중화민국 주재 미국 대사관 대표 高立夫가 공동주관으로 개통 테이프를 끊고 개통식을 가졌으며, 이와 함께 타이완 성 공로국의 진마호, 자동차 행렬이 있었다. 이는 타이완에서 고속도로를 통한 수송의 기원이 되었다. 맥아더 공로가 완공된 후, 맥아더 공로는 타이베이 시의 난징둕루처럼 타이완 성도 제5호선의 일부로 편입되었다.",True
934658,74341,3,맥아더 공로,"맥아더 공로의 전구간은 32개의 교량, 공로 전 12개의 입체교차로 1개의 터널이 있는데 터널은 중싱터널(中興隧道)로 부른다. 맥아더 도로는 요금소가 설치되었는데 당시 통행료는 대형자동차는 10타이완 달러, 소형차는 5타이완 달러, 군용차량은 1타이완 달러였다. 삼륜차, 모터사이클, 자전거는 진입이 금지되었다. 그러나 이는 고속도로의 개념에 이르지 않게 고려 및 설계하여 그러한 것이었다.","맥아더 도로는 전체에 걸쳐 32개의 교량과 도로 전 12개의 입체교차로, 그리고 중싱터널(中興隧道)이라 불리는 한 개의 터널이 있다. 요금소가 설치되어 있었으며, 그 시점에서 대형 차량의 통행료는 10타이완 달러, 소형 차량은 5타이완 달러, 군용 차량은 1타이완 달러였다. 삼륜차, 모터사이클, 자전거는 진입이 금지되었다. 그러나 이는 고속도로의 개념에 부합하지 않도록 고려 및 설계되어 그랬던 것이었다.",True
934659,74341,4,맥아더 공로,"도로의 폭이 8m로 좁아(각각 1개 차로가 없이 편도로 1개의 차로로만 되어있는 도로) 중앙분리대가 없이 설계되었으며, 도로 양 옆으로 가드레일이 없는 곳도 있었다. 도로를 이용하는 사람들은 차량통행 안전관념이 부족해 종종 차량사고가 생긴데다, 시공의 질이 나빠 맥아더 공로가 개통 후 2년간 51건의 차량사고가 발생하여 사상자 수는 273명에 달했다.","도로 폭이 8m에 불과해(개별 차로가 없이 한 개의 차로만 편도로 이루어진 도로) 중앙분리대 없이 설계되었으며, 양측 가드레일이 미비한 구간도 존재했다. 도로 이용자는 차량통행에 대한 안전 인식이 부족해 빈번한 사고가 발생하며, 시공 부실로 맥아더 공로가 개통된 이후 2년 동안 51건의 차량사고가 기록되어 사상자 수는 273명에 달했다.",True
934660,74341,5,맥아더 공로,"10대 건설 추진 이후, 맥아더 공로는 중산 고속공로의 지룽 ~ 타이베이 구간에 편입되었으며, 기존의 성도(省道)는 1978년에 성도로 편입되어 성도번호가 부여되었다. 1979년 중산 고속공로 개통 후, 맥아더 공로는 맥수1교부터 중산 고속공로 네이후 나들목 구간으로 줄어들어 2km 구간의 도로로 되었다. 해당 도로는 1980년 시내도로에 편입되어 난징둥루 6구로 명명되었다(길 양쪽의 건물 주소는 2009년에 난징둥루 6구로 개편되었다). 신베이시 시즈 구 캉닝(康寧)가 동구 및 우두 나들목 서쪽의 스지안루 253항(實踐路253巷) 중 일부분의 굽은 도로는 맥아더 공로의 일부였다. 이것은 도로의 폭이 넓은 현재의 고속도로 표준으로 말하면 부족함이 있는 것을 맥아더 도로로부터 알 수 있다.","10대 건설 추진 이후, 맥아더 공로는 중산 고속공로의 지룽에서 타이베이까지의 구간에 편입되었으며, 기존의 성도(省道)는 1978년에 다시 성도로 편입되어 성도번호가 부여되었다.  
1979년 중산 고속공로가 개통된 뒤, 맥아더 공로는 맥수1교에서 중산 고속공로 네이후 나들목까지의 구간으로 축소되어 2km 길이의 도로로 되었다.  
해당 도로는 1980년에 시내도로로 편입돼 난징둥루 6구로 명명되었으며(길 양쪽 건물의 주소는 2009년에 난징둥루 6구로 개편되었다).  
신베이시 시즈 구 캉닝(康寧)은 동구와 우두 나들목 서쪽, 스지안루 253항(實踐路253巷) 일부의 굽은 도로가 맥아더 공로의 일부였다고 기록된다.  
이것은 도로 폭이 현대 고속도로 표준에 비해 시미가 부족함을 말할 때, 맥아더 도로에서 그 차이를 알 수 있다.",True
936753,74529,0,레이철 매도,"그녀는 MSNBC의 다른 쇼 출연을 비롯 키스 올버먼의 ""카운트다운"" 의 임시 진행을 맡은 적이 있다. 스스로를 게이라고 공개적으로 밝힌 미국의 첫 번째 프라임 타임 뉴스 진행자이기도 하다.",그녀는 MSNBC의 다른 쇼에 출연하는 것 외에도 키스 올버먼이 진행한 ‘카운트다운’의 임시 진행을 맡은 적이 있다. 스스로를 게이라고 공개적으로 밝힌 미국 최초의 프라임 타임 뉴스 진행자이기도 하다.,True
936754,74529,1,레이철 매도,"캘리포니아 카스트로 밸리의 카스트로 밸리 고등학교 졸업생인 매도는 1994년 스탠퍼드 대학에서 공공정책학 학사 학위를 땄다. 이어서 로즈 장학금을 수여받고, 1995년 옥스퍼드의 링컨 칼리지에서 대학원 생활을 시작했다. 2001년 옥스퍼드 대학에서 정치학 박사 학위를 마치게 된다. 그녀의 박사 논문 제목은 ""HIV/AIDS와 영국과 미국 감옥들의 건강 관리 개혁""이다. 그녀는 공개적으로 게이라는 걸 밝힌 첫 번째 로즈 장학생이다.",캘리포니아 카스트로 밸리 고등학교를 졸업한 매도는 1994년에 스탠퍼드 대학교에서 공공정책학 학사 학위를 땠다. 그 뒤 로즈 장학금의 혜택을 받으며 1995년 옥스퍼드의 링컨 칼리지에 진학해 대학원 생활을 시작했다. 결국 2001년에 옥스퍼드 대학교에서 정치학 박사 학위를 마치게 된다. 박사 논문은 'HIV/AIDS와 영국과 미국 감옥들의 건강 관리 개혁'이라는 제목을 가지고 있다. 그녀는 공개적으로 게이라는 사실을 밝힌 최초의 로즈 장학생으로 알려져 있다.,True
936755,74529,2,레이철 매도,"매도의 첫 번째 라디오 진행 경력은 WRNX(100.9 FM, 홀리요크, 매사추세츠)에서였다. 방송국은 새로운 진행자를 뽑는 콘테스트를 열었고, 친구들의 권유로 참가한 매도는 컨테스트에서 우승을 했다.","매도의 최초 라디오 진행 경력은 WRNX(100.9 FM, 홀리요크, 매사추세츠)에서였다. 방송국은 신진 진행자를 선발하기 위해 콘테스트를 개최했고, 친구들의 권유를 받는 대로 매도는 그 대회에 참가하여 우승을 했다.",True
936756,74529,3,레이철 매도,"2주후 4월 14일, 자신의 2시간짜리 프로그램인 레이철 매도 쇼 방송이 시작된다. 레이철 매도 쇼는 2008년 3월부터 3시간으로 방송시간이 연장되었다. 동부시간으로 6시부터 9시까지 뉴욕에서 생방송으로 방송되었던 이 프로는 매도가 TV 출연을 위해 자리를 비울때마다 데이빗 벤더가 대신 진행을 하게 된다. 2008년 9월 8일, 레이철 매도 쇼는 매도가 MSNBC의 저녁 쇼를 시작하게 되면서 2시간짜리 포맷으로 돌아오게 됐다. 2009년 레이철 매도가 Air America와 재계약을 한 후, 쇼는 2009년 2월 2일부터 한시간 포맷으로 아침 시간대인 오전 5시로 시간대를 옮겼다.","2주후 4월 14일, 자신의 2시간짜리 프로그램인 레이철 매도 쇼 방송이 시작된다. 레이철 매도 쇼는 2008년 3월부터 방송 시간이 3시간으로 연장되었으며, 동부시간 기준으로 6시부터 9시까지 뉴욕에서 생방송으로 중계되던 이 프로는 매도가 TV 출연을 위해 자리를 비울 때마다 데이빗 벤더가 대신 진행을 하게 된다. 2008년 9월 8일, 레이철 매도 쇼는 매도가 MSNBC의 저녁 쇼를 시작하면서 2시간짜리 포맷으로 돌아오게 되었다. 2009년 레이철 매도가 Air America와 재계약을 한 후, 쇼는 2009년 2월 2일부터 한시간 포맷으로 아침 시간대인 오전 5시로 시간대를 옮겼다.",True
936757,74529,4,레이철 매도,"2006년 11월 중간 선거 동안과 그 후, 그녀는 CNN의 폴라 잔 쇼에 수시 게스트로 나왔다.","2006년 11월 중간 선거를 거치고 그 뒤에도, 그녀는 CNN의 폴라 잔 쇼에 가끔씩 게스트로 나왔다.",True
936758,74529,5,레이철 매도,"2008년 4월, 매도는 그녀의 첫 번째 MSNBC 프로그램 진행으로 키스 올버맨의 카운트다운의 대리 진행을 맡았다. 매도는 방송에서 스스로 ""긴장된다""고 표현했다. 키스 올버맨은 그녀를 칭찬했고 그녀는 2008년 5월 16일 다시 카운트다운의 진행을 맡게 된다. 그 날 카운트다운은 25-54세 인구 그룹 시청률에서 최고의 시청률을 기록한 뉴스 프로그램이었다.","2008년 4월, 매도는 첫 번째 MSNBC 프로그램 진행으로 키스 올버맨의 카운트다운을 대리 진행하기 위해 맡았다.  
매도는 방송 중 스스로 '긴장된다'는 말을 하며 표현했다.  
키스 올버맨은 그녀를 칭찬했고, 그녀는 2008년 5월 16일에 다시 카운트다운 진행을 맡게 된다.  
그날 카운트다운은 25-54세 인구 그룹 시청률에서 최고를 기록한 뉴스 프로그램이었다.",True
936759,74529,6,레이철 매도,"그녀의 성공을 두고,올버맨은 매도를 ""세계 최고의 대타""라고 부르며, 그의 고정 코너인 월요일 ""World's Best Persons""에서 매도를 3위에 올렸다. 매도는 2008년 7월 올버맨의 휴가 동안 8일 반의 방송을 (7월 21일 후반부 쇼를 포함) 다시 대신 진행했다.","그녀의 성공을 바라보며 올버맨은 매도를 “세계 최고의 대타”라 부르고, 월요일 고정 코너인 “World's Best Persons”에 매도를 3위로 올렸다. 매도는 2008년 7월 올버맨의 휴가 기간 동안 8일 반의 방송(7월 21일 후반부 쇼 포함)을 대신 진행했다.",True
